Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.609840,8.333,8.359,0.175,0.525,7.904
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.603998,8.491,8.337,2.205,10.406,22.083
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.618288,8.447,8.337,0.175,0.409,7.793
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.612391,8.393,8.347,2.052,10.245,22.038
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.626525,8.237,8.347,0.150,0.362,7.904
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.620509,8.119,8.337,2.146,10.485,22.256
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.634901,8.376,8.337,0.169,0.283,7.864
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.628774,8.264,8.347,2.247,10.601,22.339
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.643207,8.306,8.347,0.241,0.464,7.905
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.636941,8.167,8.342,2.450,10.881,22.513
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.651585,8.378,8.342,0.152,0.462,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.645066,8.125,8.345,2.783,10.939,22.732
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.659909,8.323,8.345,0.163,1.399,7.890
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.653636,8.569,8.341,2.385,10.823,22.504
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.668305,8.396,8.341,0.149,1.340,7.834
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.661791,8.155,8.351,2.692,10.861,22.700
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.676621,8.316,8.351,0.149,1.290,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.670301,8.510,8.345,2.364,10.530,22.534
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.684982,8.361,8.345,0.183,1.120,7.853
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.678570,8.269,8.335,2.269,10.440,22.600
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.693295,8.312,8.335,0.185,1.033,7.875
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.686603,8.032,8.344,2.421,10.589,22.912
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.701659,8.364,8.344,0.211,1.004,7.855
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.694810,8.207,8.349,2.400,10.683,23.054
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.709998,8.339,8.349,0.173,0.779,7.866
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.702914,8.104,8.348,2.601,10.773,23.298
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.718375,8.377,8.348,0.202,0.569,7.837
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.711216,8.302,8.346,2.507,10.652,23.342
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.726727,8.352,8.346,0.194,0.423,7.831
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.719535,8.320,8.357,2.348,10.637,23.379
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.735053,8.326,8.357,0.197,0.903,7.862
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.727383,7.847,8.342,2.824,10.890,23.875
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.743440,8.387,8.342,0.228,0.707,7.817
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.736341,8.958,8.338,1.939,10.160,23.255
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.751836,8.396,8.338,0.195,0.546,7.760
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.744007,7.666,8.319,2.502,10.716,23.907
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.760152,8.316,8.319,0.194,0.421,7.762
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.753829,9.821,8.379,0.893,9.316,22.465
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.768352,8.200,8.379,0.138,0.555,7.941
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.760396,6.567,8.329,2.749,10.915,24.226
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.776976,8.624,8.329,0.226,1.547,7.646
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.769264,8.868,8.344,2.065,10.230,23.702
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.785318,8.342,8.344,0.191,1.416,7.648
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.777463,8.198,8.345,2.046,10.230,23.848
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.793518,8.200,8.345,0.233,1.413,7.792
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.785472,8.009,8.335,2.238,10.420,24.174
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.801661,8.143,8.335,0.101,1.409,7.985
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.794045,8.573,8.326,1.870,10.001,23.928
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.810113,8.451,8.326,0.151,1.114,7.860
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.802368,8.323,8.359,1.695,9.831,23.964
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.818474,8.361,8.359,0.203,0.951,7.858
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.809656,7.288,8.337,2.563,10.747,25.013
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.826896,8.422,8.337,0.183,0.718,7.773
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.817997,8.341,8.353,2.425,10.577,25.025
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.835174,8.278,8.353,0.154,0.636,7.848
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.827311,9.314,8.344,1.278,9.479,24.055
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.843501,8.327,8.344,0.157,0.506,7.865
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.834925,7.614,8.375,1.877,10.035,24.816
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.851850,8.349,8.375,0.146,0.385,7.891
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.842503,7.579,8.328,2.478,10.826,25.566
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.860234,8.384,8.328,0.202,1.105,7.835
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.850786,8.283,8.329,2.552,10.733,25.612
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.868517,8.283,8.329,0.159,1.082,7.881
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.858866,8.080,8.350,2.690,11.102,25.881
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.876903,8.386,8.350,0.154,1.098,7.845
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.867510,8.643,8.339,2.507,10.741,25.577
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.885276,8.374,8.339,0.192,1.072,7.810
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.875633,8.123,8.355,2.654,10.918,25.809
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.893573,8.297,8.355,0.229,0.936,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.884189,8.556,8.346,2.380,10.501,25.599
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.902048,8.475,8.346,0.175,0.523,7.740
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.892513,8.324,8.331,2.221,11.026,25.606
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.910254,8.206,8.331,0.143,0.550,7.865
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.901392,8.880,8.347,2.163,10.376,25.074
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.918601,8.347,8.347,0.169,0.404,7.865
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.909204,7.812,8.364,2.581,10.909,25.625
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.926988,8.387,8.364,0.189,0.381,7.841
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.917558,8.354,8.324,2.592,10.926,25.595
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.935302,8.314,8.324,0.169,0.414,7.851
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.925776,8.217,8.344,2.721,11.065,25.722
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.943616,8.314,8.344,0.186,0.560,7.881
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.934708,8.932,8.358,2.156,10.431,25.148
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.952036,8.419,8.358,0.219,1.073,7.820
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.942402,7.694,8.337,2.757,10.905,25.791
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.960314,8.278,8.337,0.157,0.861,7.879
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.951178,8.776,8.348,2.153,10.201,25.364
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.968622,8.308,8.348,0.221,0.833,7.919
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.958901,7.724,8.340,2.501,10.933,25.980
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.977060,8.438,8.340,0.154,0.916,7.821
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.967533,8.632,8.338,2.344,10.656,25.686
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.985423,8.363,8.338,0.171,0.810,7.796
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.975792,8.259,8.354,2.399,10.641,25.781
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.993696,8.273,8.354,0.145,0.728,7.877
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.985058,9.266,8.354,1.393,9.669,24.869
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.002131,8.435,8.354,0.219,0.630,7.796
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,3.992335,7.277,8.331,2.428,10.625,25.923
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.010468,8.337,8.331,0.176,0.559,7.791
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.001373,9.037,8.333,1.615,9.856,25.219
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.018786,8.318,8.333,0.407,0.324,7.806
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.008508,7.135,8.358,2.740,10.688,26.442
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.027095,8.310,8.358,0.211,0.326,7.854
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.017406,8.898,8.350,1.817,10.101,25.894
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.035423,8.327,8.350,0.157,0.469,7.877
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.025342,7.937,8.337,2.449,10.742,26.294
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.043774,8.351,8.337,0.385,0.626,7.863
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.033894,8.551,8.355,2.220,9.914,26.098
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.052145,8.371,8.355,0.300,0.624,7.847
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.042008,8.114,8.337,1.829,10.183,26.321
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.060459,8.314,8.337,0.171,0.474,7.870
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.050919,8.911,8.337,1.288,9.420,25.747
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.068918,8.458,8.337,0.178,0.400,7.749
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.058093,7.174,8.358,2.264,10.726,26.931
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.077180,8.263,8.358,0.196,0.674,7.844
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.066361,8.269,8.334,2.483,10.925,26.997
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.085581,8.401,8.334,0.181,0.571,7.777
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.074598,8.236,8.335,2.706,11.020,27.095
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.093892,8.311,8.335,0.217,0.467,7.801
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.083443,8.845,8.361,2.192,10.338,26.611
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.102248,8.356,8.361,0.143,0.580,7.806
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.091701,8.258,8.327,2.102,11.316,26.680
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.110539,8.292,8.327,0.155,0.455,7.841
AMD Ryzen Master.exe,16864,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,4.101288,932.451,942.904,0.000,9.890,25.445
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.100287,8.586,8.352,2.762,11.035,26.446
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.118884,8.345,8.352,0.205,0.409,7.849
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.108752,8.465,8.343,2.588,10.900,26.324
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.127180,8.296,8.343,0.273,0.463,7.896
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.117604,8.852,8.334,2.065,10.098,25.807
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.135572,8.391,8.334,0.194,0.333,7.839
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.125471,7.867,8.345,2.515,10.518,26.285
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.143913,8.341,8.345,0.406,0.632,7.843
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.134366,8.896,8.346,1.912,9.586,25.736
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.152253,8.340,8.346,0.192,0.632,7.849
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.142422,8.056,8.347,1.552,9.892,26.027
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.160572,8.319,8.347,0.166,0.477,7.877
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.150220,7.798,8.352,2.106,10.255,26.581
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.168980,8.408,8.352,0.150,0.580,7.821
AMD Ryzen Master.exe,16864,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,4.167440,66.151,58.433,0.000,2.289,17.726
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.158121,7.900,8.365,2.364,11.752,27.045
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.177346,8.366,8.365,0.168,0.446,7.820
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.166836,8.715,8.313,3.060,11.240,26.642
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.185670,8.324,8.313,0.180,0.389,7.808
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.175453,8.617,8.354,2.664,10.961,26.379
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.193927,8.257,8.354,0.198,0.458,7.905
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.184004,8.551,8.343,2.431,10.749,26.171
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.202388,8.460,8.343,0.168,0.460,7.787
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.192054,8.051,8.355,2.716,10.972,26.475
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.210638,8.250,8.355,0.148,0.452,7.892
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.200694,8.639,8.330,2.371,10.579,26.165
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.219067,8.429,8.330,0.337,0.524,7.792
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.208603,7.909,8.344,2.706,10.417,26.600
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.227284,8.217,8.344,0.159,0.299,7.919
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.217379,8.776,8.341,1.654,10.288,26.165
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.235729,8.445,8.341,0.184,0.514,7.815
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.224501,7.122,8.341,3.443,11.140,27.383
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.244005,8.276,8.341,0.182,0.400,7.880
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.234328,9.827,8.361,1.319,9.528,25.918
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.252407,8.402,8.361,0.187,0.419,7.839
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.241688,7.360,8.322,2.183,10.579,26.880
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.260698,8.291,8.322,0.151,0.465,7.870
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.250037,8.349,8.351,2.226,10.508,26.882
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.269116,8.418,8.351,0.181,1.323,7.803
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,1,4.258230,8.193,0.000,2.333,10.445,0.000
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.266764,8.534,8.354,1.920,10.084,18.509
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.277423,8.307,8.354,0.141,1.287,7.850
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.285708,8.285,8.355,0.174,1.435,7.920
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,1,4.274759,7.995,0.000,2.217,10.613,0.000
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.283000,8.241,16.693,2.372,10.674,18.966
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.294213,8.505,8.338,0.170,1.227,7.752
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.291421,8.422,8.329,2.279,10.481,18.873
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.302397,8.184,8.329,0.143,1.260,7.897
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.299762,8.341,8.351,2.162,10.351,18.883
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.310768,8.371,8.351,0.146,1.099,7.878
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.307495,7.733,8.322,2.649,10.788,19.472
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.319124,8.356,8.322,0.148,0.900,7.843
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.316185,8.690,8.359,2.119,10.223,19.141
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.327472,8.348,8.359,0.151,0.631,7.854
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.324097,7.912,8.350,2.305,10.414,19.578
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.335836,8.364,8.350,0.222,0.418,7.839
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.333377,9.280,8.348,1.163,9.485,18.647
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.344184,8.348,8.348,0.179,0.443,7.840
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.340521,7.144,8.345,2.359,10.673,19.848
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.352531,8.347,8.345,0.224,0.396,7.838
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.349004,8.483,8.344,2.208,10.495,19.709
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.360848,8.317,8.344,0.146,0.429,7.865
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.356920,7.916,8.337,2.609,10.776,20.130
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.369253,8.405,8.337,0.200,0.595,7.797
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,4.365935,9.015,8.351,1.762,9.823,19.465
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.377604,8.351,8.351,0.184,0.498,7.796
